Name,Score,Address,City,Zip
Bai Mint Thai Kitchen,88,4408 SE Woodstock Blvd,Portland,97206
Jamaican Homestyle Cuisine,98,441 N Killingsworth St,Portland,97217
HK Cafe,75.5,4410 SE 82nd Ave Ste 1000,Portland,97266
Whole Bowl,100,4411 SE Hawthorne Blvd,Portland,97215
Grand Central Bakery,93.66666667,4412 SE Woodstock Blvd,Portland,97206
El Gallo Taqueria,96.66666667,4422 SE Woodstock Blvd,Portland,97206
Batter Griddle and Drinkery,97.33333333,4425 NE Fremont St,Portland,97213
Jumbo Restaurant and Lounge,72.66666667,4427 SE Johnson Creek Blvd,Milwaukie,97222
Rice and Spice,94.66666667,4430 NE Glisan St,Portland,97213
Teriyaki Town,92.66666667,4434 NE Sandy Blvd,Portland,97213
IBU Public House,98.75,4439 SW Beaverton Hillsdale Hwy,Portland,97221
Sa Bai Thai Cuisine,88.66666667,4440 NE 131st Pl,Portland,97230
Grand Central Bakery Beaumont,100,4440 NE Fremont St,Portland,97213
"Bar 3,",86.5,4444 SW Multnomah Blvd,Portland,97219
Forum Lounge,92.5,4446 NE 131st Pl,Portland,97230
Dutch Bro Coffee,98.75,4455 SE 26th Ave,Portland,97202
Houndogs Bar and Grill,88.66666667,4463 SE Milwaukie Ave,Portland,97202
"Subway, #40078",97.33333333,450 NW 257th Way,Troutdale,97060
"Starbucks Coffee, #435",99,4500 NE Glisan St,Portland,97213
McPeets Portland Pub,96.66666667,4501 NE Fremont St,Portland,97213
Jezebel's Last Standing Merrygoround Cafe,97.5,4502 NE 42nd Ave,Portland,97218
Red Square Cafe,100,4505 SE Belmont St,Portland,97215
Beez Holgate Station,94.75,4507 SE 27th Ave,Portland,97202
45th St. Pub,95,4511 SW Beaverton Hillsdale Hwy,Portland,97221
Club Tease,100,4523 NE 60th Ave,Portland,97218
Subway,97.5,4523 SE Woodstock Blvd,Portland,97206
Prince Coffee,100,4525 NE Fremont St,Portland,97213
Stumptown Coffee Roasters,96.33333333,4525 SE Division St,Portland,97206
Cloud City Ice Cream,99,4525 SE Woodstock Blvd,Portland,97206
Dominos Pizza,97.33333333,453 NE 70th Ave,Portland,97213
Horse Brass Pub,93.5,4534 SE Belmont St,Portland,97215
La Carreta,82.5,4534 SE Mcloughlin Blvd,Portland,97202
Tasty n Daughters,96,4537 SE Division St,Portland,97206
Happy Day Juice Co,100,4539 NE Fremont Street,Portland,97213
Boys & Girls Club Rockwood,96.33333333,454 SE 165th Ave,Portland,97233
Hopes Bake Shop,94,455 NE Burnside Rd,Gresham,97030
Sodexo @ DTNA Nova Coffee,98,4555 N Channel Ave,Portland,97217
"Cully Central,",87.5,4579 NE Cully Blvd,Portland,97218
Cavern The,98.5,4601 SE Hawthorne Blvd,Portland,97215
White & Green,97,4604 SE Hawthorne Blvd,Portland,97215
Driftwood Coffee,96.33333333,4604 SW Vermont St,Portland,97219
Big's Chicken,95,4606 NE Glisan St,Portland,97213
Delta Cafe,89.5,4607 SE Woodstock Blvd,Portland,97206
Meals on Wheels Belmont,99,4610 SE Belmont St,Portland,97215
Wajan,100,4611 E Burnside St,Portland,97215
Zachs Shack,100,4611 SE Hawthorne Blvd,Portland,97215
Joule Crafted Nutrition,97.33333333,4615 NE Sandy Blvd,Portland,97213
Toji Korean Grill House,97.5,4615 SE Hawthorne Blvd,Portland,97215
Patton Home,100,4619 N Michigan Ave,Portland,97217
American Dream Pizza,96,4620 NE Glisan St,Portland,97213
Angelos,95.5,4620 SE Hawthorne Blvd,Portland,97215
East Side Delicatessen,97.5,4626 SE Hawthorne Blvd,Portland,97215
Nohos Hawaiian Cafe,92,4627 NE Fremont St,Portland,97213
"Taco Bell, #20020",98.75,4630 N Interstate Ave,Portland,97217
Hotlips Pizza,100,4630 NE Sandy Blvd,Portland,97213
"Starbucks Coffee, #437",100,4633 NE Fremont St,Portland,97213
Por Que No Taqueria,100,4635 SE Hawthorne Blvd,Portland,97215
Yonder/Mae,100,4636 NE 42nd Avenue,Portland,97216
Grand Cru Hospitality,98.75,4636 SW Beaverton Hillsdale Hwy,Portland,97221
Albina Press,96.66666667,4637 N Albina Ave,Portland,97217
Lutz Tavern,100,4639 SE Woodstock Blvd,Portland,97206
Red Sauce Pizza,100,4641 NE Fremont St,Portland,97213
Killer Burger,98,4644 NE Sandy Blvd,Portland,97213
Amalfis,97.33333333,4703 NE Fremont St,Portland,97213
Hot Rice,95.25,4705 N Lagoon Ave,Portland,97217
Ruby Jewel,100,4707 SE Hawthorne Blvd,Portland,97215
Swan Island Subway,95,4711 N Lagoon Ave A,Portland,97217
Anna's Island Cafe,97.75,4715 N Lagoon Ave,Portland,97217
Pizza Roma,97.33333333,4715 SE Woodstock Blvd,Portland,97206
Pho Hung,90,4717 SE Powell Blvd,Portland,97206
Dutch Bros Columbia Station,100,4721 NE Columbia Blvd,Portland,97218
Cha Cha Cha Commissary,92,4727 NE Fremont St,Portland,97213
Bang Bang,92.5,4727 NE Fremont St B,Portland,97213
Wonderly,100,4727 NE Fremont Street,Portland,97213
"Subway, #50545",98.33333333,4729 NE Columbia Blvd,Portland,97218
Salvation Army,98,473 SE 194th Ave,Portland,97233
Apizza Scholls,95.5,4741 SE Hawthorne Blvd,Portland,97215
Ambassador Restaurant and Lounge,82,4744 NE Sandy Blvd,Portland,97213
"Division Street Cafe, Good Coffee",99.25,4747 SE Division St,Portland,97206
"Baskin Robbins, #4365",100,475 NE 181st Ave,Portland,97230
Pips Original,95.66666667,4759 NE Freemont St,Portland,97213
Tokio Table,97.33333333,4768 SE Division St,Portland,97206
Holiday Inn Express,98.75,477 NW Phoenix Dr,Troutdale,97060
Popeye Nutrition,96.33333333,477 SE 162nd Ave,Portland,97233
Brooklyn Station,91,4774 SE Milwaukie Ave,Portland,97202
Coco Donuts Brooklyn,85,4790 SE Milwaukie Ave,Portland,97222
Space Room Brite Spot,85.5,4800 SE Hawthorne Blvd,Portland,97215
Bar of the Gods,96,4801 SE Hawthorne Blvd,Portland,97215
Providence Medical Center Food Court,100,4805 NE Glisan St,Portland,97213
Sivalai Thai Restaurant,94.5,4806 SE Stark St,Portland,97215
Sushi Shoko,85.66666667,4807 SE Woodstock Blvd,Portland,97206
University Park Coffee Darcys,90,4808 N Lombard St,Portland,97203
QuarterWorld Theater,91.5,4811 SE Hawthorne Blvd,Portland,97215
Watertrough Saloon,92.5,4815 SE Hawthorne Blvd,Portland,97215
Double Up Bar,97,4820 SE 82nd Ave,Portland,97266
Scoreboard,96.66666667,4822 SE Division St,Portland,97206
East Side Delicatessen,98.33333333,4823 N Lombard St,Portland,97203
Tanker,100,4825 SE Hawthorne Blvd,Portland,97215
Chef Zhao,90.33333333,4828 N Lombard St,Portland,97203
"Don Pedro, #3",87.66666667,4829 SE 82nd Ave,Portland,97266
Spare Room,98.33333333,4830 NE 42nd Ave,Portland,97218
Pizza Nostra,95.66666667,4831 NE Fremont St 4,Portland,97213
Petite Provence,91.33333333,4834 SE Division St,Portland,97206
Victoria,95,4835 N Albina Ave,Portland,97217
Human Bean - Hollywood,100,4835 NE Sandy Blvd,Portland,97213
Bullseye Pub,86,4835 SW Pomona St,Portland,97219
Landmark Saloon,96,4847 SE Division St,Portland,97206
"Pizza Hut, #2858",99,485 E Powell Blvd,Gresham,97030
Applebees Neighborhood Grill and Bar,96,489 NW Burnside Rd,Gresham,97030
"Wendys, #1507",94.33333333,490 NE Burnside Rd,Gresham,97030
East Portland Eagles,91.5,4904 SE Hawthorne Blvd,Portland,97215
Dick's Kitchen,94.66666667,4905 SE Woodstock Blvd,Portland,97206
Devakis Deli 122nd,83.66666667,4906 NE 122nd Ave,Portland,97230
Dominos Pizza,97.33333333,4908 N Lombard St,Portland,97203
La Bamba Restaurante,98.33333333,4908 SE Powell Blvd,Portland,97206
Taco Bell 32934,100,4909 N Lombard St,Portland,97203
Mekha Grill,90,4912 SE Division St,Portland,97206
"Stanichs Since, #1949",95,4915 NE Fremont St,Portland,97213
Shamrock Bar and Grill,98,4919 SE 82nd Ave,Portland,97266
"IHOP, #675",99.25,4931 SE 82nd Ave,Portland,97266
"Taco Bell 32944,",96,4933 SE Powell Blvd,Portland,97206
Red Sauce Pizza,100,4935 NE 42nd Ave,Portland,97218
The Side Yard Kitchen Kitchen,100,4935 NE 42nd Avenue,Portland,97218
Tiki Tea,97.5,4936 NE 16th Ave,Portland,97211
Eclectic Kitchen,91.75,4936 NE Fremont St,Portland,97213
YoChoice Self Service Frozen Yogurt,100,4941 NE Fremont St,Portland,97213
Exuberance Catering,100,4943 NE Martin Luther King Boulevard,Portland,97211
A Wonderland of Food,100,4943 NE Martin Luther King Jr,Portland,97211
Arrow Coffeehouse (The),92,4943 NE Martin Luther King Jr Blvd 101,Portland,97211
Jim & Patty's Coffee,90.75,4951 NE Fremont St,Portland,97213
"Starbucks Coffee, #14043",100,499 NE 181st Ave,Portland,97230
Jazzy Bagels,92,5 E Powell Blvd,Gresham,97030
Afuri,85.25,50 SW 3rd Ave,Portland,97204
Bottle and Kitchen,90,50 SW Morrison St,Portland,97204
Lobby By Lechon,89,50 SW Pine Street Ste 101,Portland,97204
Kale,95.66666667,50 SW Pine Street Suite 102,Portland,97204
"Spirit of, #77",87,500 NE Martin Luther King Jr Blvd,Portland,97232
Garfield's Cafe,97.5,500 NE Multnomah St 100,Portland,97232
Kung Pow,93.66666667,500 NW 21st Ave,Portland,97209
"Jack in the Box, #7122",96.33333333,500 SE 105th Ave,Portland,97216
Slammer Tavern,100,500 SE 8th Ave,Portland,97214
Merlo Field Concession Stand,98.4,5000 N Willamette Blvd,Portland,97203
North Bar,82,5008 SE Division St,Portland,97206
Sapphire Hotel,97,5008 SE Hawthorne Blvd,Portland,97215
Super Deluxe,92.66666667,5009 SE Powell Blvd,Portland,97206
501 DELI,98,501 N Dixon St,Portland,97227
Heartbeat Cafe,100,501 N Graham St,Portland,97227
Po Shines Culinary Clinic & Catering,95,501 NE Alberta St,Portland,97211
Sams Silver Dollar Pizza,94,501 NW 21st Ave,Portland,97209
Saint Honore Broadway,90,501 SW Broadway,Portland,97205
Rose City Futsal Clives Public House,99,5010 NE Oregon St,Portland,97213
Los Pepitos Locos Taqueria,92,5011 NE 42nd Ave,Portland,97218
Albina Press,98.5,5012 SE Hawthorne Blvd,Portland,97215
Biba! Chamoru Kitchen,100,5013 NE 42nd Ave,Portland,97218
Oakshire Beer Hall,100,5013 NE 42nd Avenue,Portland,97218
Tea & Tea,100,5013 SE 72nd Avenue,Portland,97206
Hi - Top Tavern,95,5015 NE Fremont St,Portland,97213
Super King Buffet,80.5,5015 SE 82nd Ave,Portland,97266
Back to Eden Bakery Kitchen,96,5018 NE 22nd Ave Ste A,Portland,97211
Comfort Inn and Suites Portland Airport,98.75,5019 NE 102nd Ave,Portland,97220
DV8,95.66666667,5021 SE Powell Blvd,Portland,97206
"Pizza Hut, #2872",95,5024 NE Martin Luther King Jr Blvd,Portland,97211
DC Vegetarian,100,5026 SE Division St,Portland,97206
Pizza Jerk,95.33333333,5028 NE 42nd Ave,Portland,97218
82nd Street Bar and Grill,96,5028 SE 82nd Ave,Portland,97266
Scout Beer Tap House,97.25,5029 SE Division St,Portland,97206
Red Star Tavern,87.33333333,503 SW Alder St,Portland,97204
Zappapizza,97,503 W Burnside Street,Portland,97209
Heavenly Donuts,98.33333333,504 NE 102nd Ave,Portland,97220
Caffe Allora,97,504 NW 9th Ave,Portland,97209
Java Man on 4th,92.33333333,504 SW 4th Ave,Portland,97204
Pizzicato,97.33333333,505 NW 23rd Ave,Portland,97210
Qdoba Mexican Grill,92.5,505 SW Taylor St,Portland,97204
Providence Greens Restaurant,99,5050 NE Hoyt St,Portland,97213
Tabor Bread,100,5051 SE Hawthorne Boulevard,Portland,97215
Dianes Restaurant,98.5,5052 SE Foster Rd,Portland,97206
Good World Chinese Restauant and Lounge,94.5,5055 NE 122nd Ave,Portland,97230
Aroy Thai Bistro,82.75,506 SW 4th Ave,Portland,97204
Sushi Sakura,89.33333333,506 SW 6th Ave,Portland,97204
Rice Junkies,94,506 SW Mill St 111,Portland,97201
Hotel Monaco Portland - Room Service,93.66666667,506 SW Washington St,Portland,97204
Sophia Mediterranian Cuisine,90,507 SW Broadway Street,Portland,97205
LTs Pub,98.75,508 NE Division St,Gresham,97030
Peets Coffee and Tea,97,508 SW Broadway,Portland,97205
"Einstein Bros Bagels, #3583",99,508 SW College St 111c,Portland,97201
Veggie Grill,86.66666667,508 SW Taylor St,Portland,97204
Glowing Greens,96.33333333,509 SW Taylor Street,Portland,97204
Sharifs Coffee,86.5,51 NE Holladay St,Portland,97232
"Opal, #28",94,510 NE 28th Ave,Portland,97232
Garden Bar,87,510 SW 3rd Ave,Portland,97204
Killer Burger,94,510 SW 3rd Ave # 150,Portland,97204
Ben and Jerrys,99,510 SW Mill St 105,Portland,97201
Satellite Tavern,96.66666667,5101 N Interstate Ave,Portland,97217
"Han Oak,",100,511 NE 24th Ave,Portland,97232
Hazel Hall (The),100,511 NE 24th Avenue,Portland,97232
House of Banh Mi (The),93,511 NE 76th Ave,Portland,97213
Nourishment,100,511 NW Broadway,Portland,97209
Ground Kontrol,100,511 NW Couch St,Portland,97209
Laurelwood Public House and Brewery,96.66666667,5115 NE Sandy Blvd,Portland,97213
Speedboat Coffee,97.33333333,5115 SE Foster Rd,Portland,97206
Rovente Pizzeria,99,512 SW 4th Ave,Portland,97204
Random Order Coffee House,98.33333333,5124 NE 42nd Ave,Portland,97218
Red Fox,99,5128 N Albina Ave,Portland,97217
Clubhouse Bar and Grill,96.66666667,5134 SW Beaverton Hillsdale Hwy,Portland,97221
NAYA Family Center (Catering),97.33333333,5135 NE Columbia Blvd,Portland,97218
"Subway, #1697",97,5135 SE Foster Rd,Portland,97206
Angels Food and Fun,98.5,5137 NE 60th Ave,Portland,97218
Guckenheimer,94,5145 SE Mcloughlin Boulevard,Portland,97202
Hidden Bay Cafe,100,515 NE Tomahawk Island Dr,Portland,97217
Shanghai Chinese Restaurant,86,515 SW 4th Ave,Portland,97204
Roe,86.33333333,515 SW Broadway Suite 100,Portland,97205
Broadway And Meatballs,85.33333333,515 SW Broadway Suite 102,Portland,97205
Little Caesars,96.25,5154 SE Foster Rd,Portland,97206
Catalinas Restaurant,81,517 NE Killingsworth St,Portland,97211
"North, #45",98,517 NW 21st Ave,Portland,97209
Wingstop,95,5175 NE Martin Luther King Jr Blvd,Portland,97211
Sterling Coffee,100,518 NW 21st Ave,Portland,97209
Den on Broadway,71.25,518 SW Broadway,Portland,97205
Kure Juice Bar,97.33333333,518 SW Taylor St,Portland,97204
Heart,97.25,5181 SE Woodstock Blvd,Portland,97206
"Arbys, #1488",97.5,520 NE Burnside Rd,Gresham,97030
Happy Landing Tavern,100,520 SE 148th Ave,Portland,97233
Spella Caffe,94,520 SW 5th Ave,Portland,97204
Subway-6th Alder,97.25,520 SW 6th Ave,Portland,97204
Ate-Oh-Ate,92.33333333,5200 SE Woodstock St,Portland,97206
"Old Town Pizza, #2",95,5201 NE Martin Luther King Jr Blvd,Portland,97211
52nd Ave Sports Bar,98.75,5201 NE Sandy Blvd,Portland,97213
Sweedeedee,100,5202 N Albina Ave,Portland,97217
Sardine Head,100,5202 N Albina Avenue,Portland,97217
Cabezon Restaurant and Fish Market,96.66666667,5204 NE Sacramento St,Portland,97213
Maplewood Coffee and Tea,84.5,5206 SW Custer St,Portland,97219
Pie Spot,100,521 NE 24th Ave,Portland,97232
Chill N Fill,97.33333333,5215 N Lombard St,Portland,97203
Lift off Lounge (The),100,5216 NE Sandy Boulevard,Portland,97213
Elephants on Corbett,85,5221 SW Corbett Ave,Portland,97239
Hogan's Goat,95,5222 NE Sacramento St,Portland,97213
Lucas Bucci,100,5222 NE Sacramento Street,Portland,97213
Toast,97.75,5222 SE 52nd Ave,Portland,97206
"Ishtar Gate, #2",78,5222 SE Foster Rd,Portland,97206
Cha Cha Cha Taqueria,91.75,5225 N Lombard St,Portland,97203
Curious Comedy Theater,95,5225 NE Martin Luther King Jr Blvd,Portland,97211
"Don Pedro, #7",92,5226 SW Beaverton Hillsdale Hwy,Portland,97221
My Fathers Place,100,523 SE Grand Ave,Portland,97214
Siri Thai,91.66666667,5234 SE Powell Blvd,Portland,97206
Verde Cocina,93.5,524 NW 14th Ave,Portland,97209
Ben and Jerrys,96,524 SW Yamhill St,Portland,97204
Twilight Room,89.75,5242 N Lombard St,Portland,97203
"Starbucks Coffee Company, #14045",100,525 NE Grand Ave,Portland,97232
Sweet Coco G,100,525 NW 11th Avenue,Portland,97209
Departure - 6th Floor Banquet Kitchen,85.375,525 SW Morrison St,Portland,97204
New Deal Cafe,100,5250 NE Halsey St,Portland,97213
Cityteam Ministries,100,526 SE Grand Ave,Portland,97214
Elevated Coffee,84.5,5261 NE Martin Luther King Jr Blvd,Portland,97211
"Pizza Hut, #2874",98.33333333,5265 N Lombard St,Portland,97203
Bistro Agnes - Kask,73,527 SW 12th Ave,Portland,97205
Two Point Inn,100,5277 N Lombard St,Portland,97203
River Pig Saloon,98.33333333,529 NW 13th Ave,Portland,97209
23 Hoyt,92.75,529 NW 23rd Ave,Portland,97210
Barista,99,529 SW 3rd Ave 100,Portland,97204
Rialto Poolroom,73.25,529 SW 4th Ave,Portland,97204
"Bistro, #214",94,53 NE Roberts Ave,Gresham,97030
Portland Florist Shop and Coffee,100,530 NE 118th Ave,Portland,97220
Favela Brazilian Cafe,88,5300 SE Foster Road,Portland,97206
Multnomah Falls Lodge,93.5,53000 E Historic Columbia River Hwy,Bridal Veil,97019
Railside Pub,93.5,5301 NE Portland Hwy,Portland,97218
42nd Ave Fish & Chip,95.33333333,5302 NE 42nd Ave,Portland,97218
Devils Point,98.33333333,5305 SE Foster Rd,Portland,97206
Flying Pie Pizzeria,100,5314 N Lombard St,Portland,97203
Zien Hong Restaurant,92.33333333,5314 NE Sandy Blvd,Portland,97213
Tabor Tavern,91,5325 E Burnside St,Portland,97215
Meals on Wheels People MLK,100,5325 NE Martin Luther King Jr Blvd,Portland,97211
Fishwife The,98,5328 N Lombard St,Portland,97203
J Cafe,96,533 NE Holladay St 101,Portland,97232
Keys Lounge,92,533 NE Killingsworth St,Portland,97211
Slow Bar,95.66666667,533 SE Grand Ave,Portland,97214
"Baskin Robbins, #4334",100,5330 N Lombard St,Portland,97203
Honey Baked Ham,89,5331 SW Macadam Ave # 276,Portland,97239
Essence Coffee & Tea,90.33333333,5331 SW Macadam Ave 262,Portland,97239
Foster Burger,91,5339 SE Foster Rd,Portland,97206
Case Study Coffee,96.66666667,5347 NE Sandy Blvd,Portland,97213
Desire,91,535 NE Columbia Blvd,Portland,97211
Mirakutei,91,536 E Burnside St,Portland,97214
Lotus and Bean Espresso Bar,94.25,536 SW 3rd Ave,Portland,97204
Dus Grill,93.5,5365 NE Sandy Blvd,Portland,97213
Mudd Works Roastery,96.66666667,537 SE Ash St 108,Portland,97214
J and M Cafe,100,537 SE Ash St Ste 104,Portland,97214
Never Coffee,100,537 SW 12th Ave,Portland,97205
Barista,100,539 NW 13th Ave,Portland,97209
Sansai Japenese Grill,97,539 NW 21st Ave,Portland,97209
Joe's Burgers PSU,98.33333333,540 SW College St,Portland,97201
"Nepo, #42",98.5,5403 NE 42nd Ave,Portland,97218
Coffee Quest,93.5,541 NE 20th Ave,Portland,97232
Bless your Heart Burgers,100,5410 NE 33rd Ave,Portland,97211
Bridge City Pizza,98,5412 SE Woodstock Blvd,Portland,97206
Yakuza Lounge,95,5417 NE 30th Ave,Portland,97211
Greeley Avenue Bar and Grill,96.75,5421 N Greeley Ave,Portland,97217
Expatriate,90,5424 NE 30th Ave,Portland,97211
Oly's Pizza,100,5425 E Burnside St,Portland,97215
Beast,92,5425 NE 30th Ave,Portland,97211
Advice Booth (The),100,5426 N Gay Ave,Portland,97217
Taco Pedaler,96,5427 NE 42nd Ave,Portland,97218
Subway,98,5430 N Lombard St,Portland,97203
Sushi Sushi,83.66666667,5432 SE 82nd Ave,Portland,97266
Hot Lips Pizza,100,5440 NE 33rd Ave,Portland,97211
Pho Viet Nam,96.66666667,5440 SE 82nd Ave,Portland,97266
Nakitas Espresso Deli,100,5440 SW Westgate Dr 140,Portland,97221
Tabor Space,100,5441 SE Belmont St,Portland,97215
Santo Domingo Taqueria,96.66666667,5447 NE 42nd Ave,Portland,97218
Riverside Corral,97.5,545 SE Tacoma St,Portland,97202
K Town Korean BBQ,91,5450 SE 82nd Ave,Portland,97266
Clyde's Prime Rib,97.5,5474 NE Sandy Blvd,Portland,97213
Dutch Bros Coffee,100,5482 SW Beaverton Hillsdale Hwy,Portland,97221
G Station,98,550 NW 6th Ave,Portland,97209
George's Corner Sports Bar and Grill,98.33333333,5501 N Interstate Ave,Portland,97217
Wilder Bar and Cafe,93,5501 NE 30th Ave,Portland,97211
Old Gilbert Road Tavern,99,5501 SE 72nd Ave,Portland,97206
Maddys,100,5508 E Burnside St,Portland,97215
Space Monkey Coffee,94.66666667,5511 SE 72nd Ave,Portland,97206
Mt Scott Park Presbyterian Church,100,5512 SE 73rd Ave,Portland,97206
Arleta Library Cafe,97.5,5513 SE 72nd Ave,Portland,97206
Verde Cocina,97.33333333,5515 SW Canyon Ct,Portland,97221
D.O.C,92,5519 NE 30th Ave,Portland,97211
Bergerac,99,5520 SE Woodstock Blvd,Portland,97206
"Bistro 23, #23",100,5530 NE 122nd Ave,Portland,97230
Slingshot Lounge,95.66666667,5532 SE Center St,Portland,97206
Ristretto Roasters,97.5,555 NE Couch St,Portland,97232
Upper Left Roasters,79.5,555 SW Morrison Ste 100,Portland,97204
Downtown Freddie Brown,88.83333333,555 SW Oak St,Portland,97204
Rabbits Cafe LLC,93.66666667,555 SW Oak St Ste G,Portland,97204
"Sharis Restaurant, #176",95.66666667,557 NW Phoenix Dr,Troutdale,97060
PCC Cascade - Student Union Cafe,98.5,5575 N Albina Ave,Portland,97217
"Taco Bell, #4543",100,560 NW Phoenix Dr,Troutdale,97060
"McDonalds, #11574",97.33333333,5613 SE 82nd Ave,Portland,97266
German American Society,100,5626 NE Alameda St,Portland,97213
Jolly Roger at Johns Landing,89,5627 SW Kelly Ave,Portland,97239
Super Torta,97.25,5640 SE Woodstock Blvd,Portland,97206
Art de Cuisine,98.33333333,5642 SE 115th Ave,Portland,97266
"Subway, #37231",87,5700 NE Martin Luther King Jr Blvd,Portland,97211
Chart House,83,5700 SW Terwilliger Blvd,Portland,97239
Peters Bar and Grill,98.33333333,5701 NE Fremont St,Portland,97213
Mictlan,90,5703 SE 82nd Ave,Portland,97266
Ichidai Restaurant,94,5714 SE Powell Blvd A,Portland,97206
Zoiglhaus Brewing Company,86.66666667,5716 SE 92nd Ave,Portland,97266
"KFC, 080029",100,5721 NE Martin Luther King Jr Blvd,Portland,97211
McMenamins Kennedy School Main Kitchen Bar,94.66666667,5736 NE 33rd Ave,Portland,97211
Casa del Sol,100,5745 NE Prescott St,Portland,97218
Nomad Restaurant,89.5,575 NE 24th Ave,Portland,97232
Hangout Sportsbar and Grill,100,576 NE Burnside Rd,Gresham,97030
