Name,Score,Address,City,Zip
Pepper Box Cafe,100.0,932 SE Morrison St,Portland,97214.0
Flip Side Bar & Carts,93.66666667,9320 SE Woodstock Boulevard,Portland,97266.0
"Taco Bell 32936,",99.0,9350 SE Stark St,Portland,97216.0
Honeys Cafe,99.0,936 SW Jefferson St,Portland,97201.0
Nob Hill Bar Grill,94.0,937 NW 23rd Ave,Portland,97210.0
"Subway, #9222",88.66666667,9377 NE Cascades Pkwy,Portland,97220.0
Union Jack Pub,100.0,938 E Burnside St,Portland,97214.0
Liberty Glass,88.0,938 N Cook St,Portland,97227.0
Cascade Brewing Barrel House,100.0,939 SE Belmont St,Portland,97214.0
Ovation Coffee and Tea,98.75,941 NW Overton St,Portland,97210.0
Wendys,97.0,9445 SW Barbur Blvd,Portland,97219.0
St Johns Kitchen,86.0,9501 N Lombard St,Portland,97203.0
Ranger Tavern,85.66666667,9520 N Lombard St,Portland,97203.0
Palomar Restaurant,99.0,959 SE Division St,Portland,97214.0
Division Heights,100.0,959 SE Division Street,Portland,97214.0
Kachka,98.5,960 SE 11th Ave,Portland,97214.0
Jim Dandys Drive In,100.0,9626 NE Sandy Blvd,Portland,97220.0
Old Barn,84.0,9656 SW Barbur Blvd,Portland,97219.0
Elmer's Restaurant - Mall 2015,100.0,9660 SE Stark St,Portland,97216.0
"Chipotle Mexican Grill, #2184",100.0,9687 NE Cascades Pkwy,Portland,97220.0
"Wendy's, #11364",95.33333333,9695 NE Cascades Pkwy,Portland,97220.0
XinhXinh Vietnamese Bistro,98.0,970 SE Madison St,Portland,97214.0
Ramada Inn #205,98.75,9707 SE Stark St,Portland,97216.0
Glass House Tavern,98.5,9710 NE Sandy Blvd,Portland,97220.0
McMenamins Mall 205 Pub,100.0,9710 SE Washington St,Portland,97216.0
Quality Inn and Suites,97.25,9727 NE Sandy Blvd,Portland,97220.0
"Sharis Restaurant, #161",97.25,9730 N Whitaker Rd,Portland,97217.0
Sushi Sapporo,93.0,9738 SE Washington St,Portland,97216.0
Coffees On Yenngas,100.0,9738 SE Washington St L,Portland,97216.0
Soy Grill Teriyaki,95.0,9738 SE Washington St W,Portland,97216.0
"Subway, #7989",97.0,9740 SE Washington St B,Portland,97216.0
Hyatt Place,97.25,9750 NE Cascades Pkwy,Portland,97220.0
"Buffalo Wild Wings Cascade Station,",97.25,9810 NE Cascades Pkwy,Portland,97220.0
"Olive Garden, #1608",96.66666667,9830 SE Washington St,Portland,97216.0
"IHOP, #3251",99.25,9840 NE Cascades Pkwy,Portland,97220.0
Elmers,99.25,9848 N Whitaker Rd,Portland,97217.0
Braganza Tea,97.33333333,988 Lloyd Center,Portland,97232.0
"Red Robin, #145",96.66666667,9880 SE Washington St,Portland,97216.0
Pizanos Pizza,99.0,9900 SE Washington St,Portland,97216.0
Best Western Pony Soldier Inn,98.33333333,9901 NE Sandy Blvd,Portland,97220.0
Famous Daves,100.0,9911 NE Cascades Pkwy,Portland,97220.0
Aloft Portland Airport at Cascade Station,97.75,9920 NE Cascades Pkwy,Portland,97220.0
Parkstone Wood Kitchen,93.33333333,9921 NE Cascades Pkwy,Portland,97220.0
Country Inn & Suites by Carlson,99.25,9930 N Whitaker Rd,Portland,97217.0
Club 205 Tavern,95.66666667,9939 SE Stark St,Portland,97216.0
The Venue - Falcos,100.0,9950 SE Stark St,Portland,97216.0
